Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
B6M19,2019-04-24,1.2966,1.3,1.2923,1.2941,-0.0035,-0.27%,98342,157887
B6M19,2019-04-25,1.2934,1.295,1.2899,1.2926,-0.0015,-0.12%,93859,161820
B6M19,2019-04-26,1.2926,1.2978,1.2909,1.2959,0.0033,+0.26%,96014,164514
B6M19,2019-04-29,1.2952,1.2981,1.2938,1.2968,0.0009,+0.07%,63501,165241
B6M19,2019-04-30,1.2964,1.3082,1.2959,1.3069,0.0101,+0.78%,138676,161764
B6M19,2019-05-01,1.3073,1.3136,1.3062,1.3079,0.001,+0.08%,84066,159323
B6M19,2019-05-02,1.3082,1.3113,1.3047,1.3056,-0.0023,-0.18%,101669,156843
B6M19,2019-05-03,1.3062,1.3208,1.3015,1.3193,0.0137,+1.05%,137748,161731
B6M19,2019-05-06,1.3193,1.32,1.311,1.3128,-0.0065,-0.49%,73102,156518
B6M19,2019-05-07,1.3128,1.316,1.3066,1.3091,-0.0037,-0.28%,107290,154991
B6M19,2019-05-08,1.3101,1.3106,1.3013,1.303,-0.0061,-0.47%,106086,155024
B6M19,2019-05-09,1.3033,1.306,1.2992,1.3048,0.0018,+0.14%,94694,154574
B6M19,2019-05-10,1.3035,1.3071,1.3014,1.3032,-0.0016,-0.12%,82566,153763
B6M19,2019-05-13,1.3028,1.3064,1.2964,1.2988,-0.0044,-0.34%,82768,154360
B6M19,2019-05-14,1.2982,1.2993,1.2924,1.2927,-0.0061,-0.47%,85256,156893
B6M19,2019-05-15,1.2931,1.2944,1.2847,1.2864,-0.0063,-0.49%,100292,164694
B6M19,2019-05-16,1.2864,1.2944,1.2807,1.2811,-0.0053,-0.41%,79362,171188
B6M19,2019-05-17,1.2813,1.2816,1.2733,1.2744,-0.0067,-0.52%,97409,178530
B6M19,2019-05-20,1.2751,1.2775,1.2733,1.2744,0,0.00%,82078,185530
B6M19,2019-05-21,1.2742,1.2832,1.2702,1.2721,-0.0023,-0.18%,189606,190191
B6M19,2019-05-22,1.2723,1.2736,1.264,1.2685,-0.0036,-0.28%,146360,197251
B6M19,2019-05-23,1.2674,1.2698,1.2618,1.2669,-0.0016,-0.13%,117196,204399
B6M19,2019-05-24,1.2674,1.2747,1.2661,1.2727,0.0058,+0.46%,127936,207195
B6M19,2019-05-28,1.2733,1.2761,1.2662,1.2668,-0.0059,-0.46%,118897,213930
B6M19,2019-05-29,1.2666,1.2683,1.2623,1.2635,-0.0033,-0.26%,110178,218063
B6M19,2019-05-30,1.2638,1.265,1.259,1.2619,-0.0016,-0.13%,84042,226668
B6M19,2019-05-31,1.2613,1.2654,1.2568,1.2643,0.0024,+0.19%,132143,226240
B6M19,2019-06-03,1.2639,1.2683,1.2618,1.2676,0.0033,+0.26%,145991,225285
B6M19,2019-06-04,1.2672,1.2723,1.2649,1.2713,0.0037,+0.29%,125682,220728
B6M19,2019-06-05,1.2707,1.2751,1.2687,1.27,-0.0013,-0.10%,114642,219078
B6M19,2019-06-06,1.2696,1.2748,1.2674,1.2695,-0.0005,-0.04%,103920,216349
B6M19,2019-06-07,1.2699,1.2768,1.2694,1.2745,0.005,+0.39%,125393,217575
B6M19,2019-06-10,1.2737,1.2741,1.2657,1.2694,-0.0051,-0.40%,193180,221770
B6M19,2019-06-11,1.269,1.2736,1.2674,1.2725,0.0031,+0.24%,160357,221181
B6M19,2019-06-12,1.2728,1.2763,1.2685,1.2691,-0.0034,-0.27%,241276,223385
B6U19,2019-06-13,1.2744,1.276,1.2714,1.2735,0.0044,+0.35%,240630,234972
B6U19,2019-06-14,1.2729,1.2735,1.2632,1.2636,-0.0099,-0.78%,111251,241535
B6U19,2019-06-17,1.2646,1.2658,1.2583,1.2591,-0.0045,-0.36%,66139,210349
B6U19,2019-06-18,1.2586,1.2616,1.2556,1.2611,0.002,+0.16%,89399,210421
B6U19,2019-06-19,1.2608,1.2725,1.2594,1.2719,0.0108,+0.86%,105494,207522
B6U19,2019-06-20,1.2696,1.2776,1.2693,1.2748,0.0029,+0.23%,105100,207022
B6U19,2019-06-21,1.2752,1.2795,1.2689,1.2785,0.0037,+0.29%,86052,209021
B6U19,2019-06-24,1.2787,1.2814,1.2756,1.2789,0.0004,+0.03%,66630,209010
B6U19,2019-06-25,1.2785,1.283,1.2719,1.2741,-0.0048,-0.38%,92832,207543
B6U19,2019-06-26,1.2738,1.2755,1.2709,1.2735,-0.0006,-0.05%,67741,209359
B6U19,2019-06-27,1.2737,1.2769,1.2705,1.2706,-0.0029,-0.23%,68946,211911
B6U19,2019-06-28,1.2713,1.2778,1.2708,1.2749,0.0043,+0.34%,86426,213684
B6U19,2019-07-01,1.2747,1.275,1.2676,1.268,-0.0069,-0.54%,93279,222752
B6U19,2019-07-02,1.2686,1.269,1.2627,1.2646,-0.0034,-0.27%,92214,224591
B6U19,2019-07-03,1.2638,1.2644,1.2598,1.2618,-0.0028,-0.22%,72557,231076
B6U19,2019-07-05,1.2617,1.2632,1.2523,1.2566,-0.0052,-0.41%,119565,241153
B6U19,2019-07-08,1.2572,1.2581,1.2542,1.2555,-0.0011,-0.09%,61277,242229
B6U19,2019-07-09,1.2555,1.256,1.248,1.2507,-0.0048,-0.38%,81213,247048
B6U19,2019-07-10,1.2502,1.2561,1.2484,1.2544,0.0037,+0.30%,93035,248026
B6U19,2019-07-11,1.2546,1.2609,1.2542,1.2564,0.002,+0.16%,86188,245249
B6U19,2019-07-12,1.2563,1.2617,1.2558,1.2608,0.0044,+0.35%,58191,245082
B6U19,2019-07-15,1.2611,1.2615,1.2546,1.2557,-0.0051,-0.40%,48208,243038
B6U19,2019-07-16,1.2554,1.2557,1.2432,1.2443,-0.0114,-0.91%,103808,253464
B6U19,2019-07-17,1.2441,1.2492,1.2417,1.2473,0.003,+0.24%,84144,257967
B6U19,2019-07-18,1.2471,1.2592,1.2462,1.2576,0.0103,+0.83%,130951,252163
B6U19,2019-07-19,1.258,1.2589,1.2509,1.2532,-0.0044,-0.35%,90674,247293
B6U19,2019-07-22,1.2538,1.2547,1.2488,1.2515,-0.0017,-0.14%,67040,246028
B6U19,2019-07-23,1.2506,1.2514,1.2448,1.2473,-0.0042,-0.34%,91527,248063
B6U19,2019-07-24,1.247,1.2553,1.2456,1.251,0.0037,+0.30%,78410,248612
B6U19,2019-07-25,1.2514,1.2548,1.2466,1.2481,-0.0029,-0.23%,98406,252663
B6U19,2019-07-26,1.248,1.2489,1.2405,1.2414,-0.0067,-0.54%,78394,259771
B6U19,2019-07-29,1.2411,1.2412,1.224,1.2252,-0.0162,-1.30%,136263,272694
B6U19,2019-07-30,1.2248,1.2254,1.2147,1.219,-0.0062,-0.51%,147465,275984
B6U19,2019-07-31,1.2178,1.2277,1.2161,1.2188,-0.0002,-0.02%,169026,289893
B6U19,2019-08-01,1.2178,1.2197,1.2104,1.2174,-0.0014,-0.11%,152730,291254
B6U19,2019-08-02,1.2145,1.2194,1.2115,1.2183,0.0009,+0.07%,94696,295614
B6U19,2019-08-05,1.2176,1.2212,1.2126,1.2167,-0.0016,-0.13%,123016,288317
B6U19,2019-08-06,1.2163,1.2232,1.2158,1.2174,0.0007,+0.06%,119110,296904
B6U19,2019-08-07,1.2188,1.2213,1.2142,1.2166,-0.0008,-0.07%,107800,291704
B6U19,2019-08-08,1.2162,1.2202,1.2115,1.2153,-0.0013,-0.11%,93258,288418
B6U19,2019-08-09,1.2159,1.2167,1.2044,1.2073,-0.008,-0.66%,101553,278697
B6U19,2019-08-12,1.206,1.2126,1.2033,1.2097,0.0024,+0.20%,87792,272764
B6U19,2019-08-13,1.2099,1.2116,1.206,1.2073,-0.0024,-0.20%,88584,273931
B6U19,2019-08-14,1.2076,1.2119,1.2062,1.2077,0.0004,+0.03%,83249,271088
B6U19,2019-08-15,1.2076,1.2168,1.2067,1.2126,0.0049,+0.41%,112099,276248
B6U19,2019-08-16,1.2094,1.2191,1.2094,1.2169,0.0043,+0.35%,88496,274218
B6U19,2019-08-19,1.216,1.2189,1.2119,1.2148,-0.0021,-0.17%,66919,273838
B6U19,2019-08-20,1.2139,1.2196,1.2078,1.218,0.0032,+0.26%,121783,273481
B6U19,2019-08-21,1.2179,1.2189,1.2126,1.2137,-0.0043,-0.35%,81287,273073
B6U19,2019-08-22,1.2147,1.2285,1.212,1.2269,0.0132,+1.09%,158025,275522
B6U19,2019-08-23,1.2267,1.2307,1.2206,1.2298,0.0029,+0.24%,129076,272266
B6U19,2019-08-26,1.2283,1.2298,1.2219,1.2229,-0.0069,-0.56%,70684,274628
B6U19,2019-08-27,1.2232,1.232,1.2219,1.2305,0.0076,+0.62%,112496,273650
B6U19,2019-08-28,1.2301,1.2301,1.2165,1.2229,-0.0076,-0.62%,145702,271140
B6U19,2019-08-29,1.2226,1.224,1.218,1.2185,-0.0044,-0.36%,96657,267367
B6U19,2019-08-30,1.2189,1.2236,1.2148,1.2161,-0.0024,-0.20%,106321,266660
B6U19,2019-09-03,1.2152,1.2182,1.1965,1.209,-0.0071,-0.58%,248567,272396
B6U19,2019-09-04,1.2089,1.2268,1.2089,1.222,0.013,+1.08%,159954,272690
B6U19,2019-09-05,1.2262,1.2359,1.2216,1.2326,0.0106,+0.87%,170208,273717
B6U19,2019-09-06,1.2338,1.2348,1.2284,1.2298,-0.0028,-0.23%,143587,277010
B6U19,2019-09-09,1.2284,1.2391,1.2237,1.2349,0.0051,+0.41%,236435,272142
B6U19,2019-09-10,1.2353,1.2383,1.231,1.2358,0.0009,+0.07%,214799,283161
B6U19,2019-09-11,1.2361,1.2374,1.2315,1.2328,-0.003,-0.24%,314846,299923
B6Z19,2019-09-12,1.2367,1.2411,1.2327,1.239,0.0062,+0.50%,308379,301639
B6Z19,2019-09-13,1.2382,1.2549,1.237,1.252,0.013,+1.05%,168846,296355
B6Z19,2019-09-16,1.2543,1.2544,1.2443,1.2468,-0.0052,-0.42%,103293,232679
B6Z19,2019-09-17,1.2467,1.257,1.2437,1.2546,0.0078,+0.63%,99626,230609
B6Z19,2019-09-18,1.2545,1.2554,1.2481,1.2506,-0.004,-0.32%,98531,232507
B6Z19,2019-09-19,1.2514,1.2602,1.2478,1.2577,0.0071,+0.57%,118107,233976
B6Z19,2019-09-20,1.2572,1.2624,1.2499,1.2514,-0.0063,-0.50%,130768,233843
B6Z19,2019-09-23,1.2508,1.2528,1.2451,1.2474,-0.004,-0.32%,92582,234734
B6Z19,2019-09-24,1.247,1.2543,1.2453,1.2535,0.0061,+0.49%,126491,236081
B6Z19,2019-09-25,1.2534,1.2534,1.2387,1.239,-0.0145,-1.16%,129861,236483
B6Z19,2019-09-26,1.2396,1.2419,1.2341,1.2365,-0.0025,-0.20%,105000,236334
B6Z19,2019-09-27,1.2362,1.2372,1.2306,1.2325,-0.004,-0.32%,100377,237140
B6Z19,2019-09-30,1.2331,1.2382,1.231,1.2332,0.0007,+0.06%,101699,239429
B6Z19,2019-10-01,1.2329,1.2375,1.2241,1.2335,0.0003,+0.02%,175556,238392
B6Z19,2019-10-02,1.2322,1.2359,1.226,1.2339,0.0004,+0.03%,128153,239306
B6Z19,2019-10-03,1.233,1.2445,1.2298,1.2383,0.0044,+0.36%,159996,246117
B6Z19,2019-10-04,1.2372,1.2387,1.2307,1.2363,-0.002,-0.16%,102865,242922
B6Z19,2019-10-07,1.235,1.2367,1.2315,1.2329,-0.0034,-0.28%,60073,243836
B6Z19,2019-10-08,1.2318,1.2331,1.2224,1.2246,-0.0083,-0.67%,107963,246896
B6Z19,2019-10-09,1.2246,1.2321,1.2226,1.2238,-0.0008,-0.07%,94338,245757
B6Z19,2019-10-10,1.2237,1.2497,1.2235,1.2472,0.0234,+1.91%,206399,244355
B6Z19,2019-10-11,1.2471,1.2735,1.2435,1.2687,0.0215,+1.72%,273199,240284
B6Z19,2019-10-14,1.267,1.2677,1.2542,1.2602,-0.0085,-0.67%,132746,238179
B6Z19,2019-10-15,1.2655,1.2832,1.262,1.2808,0.0206,+1.63%,290947,243309
B6Z19,2019-10-16,1.2788,1.2904,1.2682,1.2865,0.0057,+0.45%,299232,244369
B6Z19,2019-10-17,1.2845,1.3015,1.2773,1.2901,0.0036,+0.28%,258942,243678
B6Z19,2019-10-18,1.2916,1.302,1.2862,1.297,0.0069,+0.53%,136021,240275
B6Z19,2019-10-21,1.2942,1.3037,1.2897,1.2993,0.0023,+0.18%,136345,234077
B6Z19,2019-10-22,1.2985,1.3024,1.2886,1.2906,-0.0087,-0.67%,176201,230224
B6Z19,2019-10-23,1.2895,1.2945,1.2864,1.2929,0.0023,+0.18%,105016,234725
B6Z19,2019-10-24,1.2935,1.297,1.281,1.2887,-0.0042,-0.32%,112689,235020
B6Z19,2019-10-25,1.2866,1.2884,1.2825,1.285,-0.0037,-0.29%,79294,223964
B6Z19,2019-10-28,1.2845,1.2897,1.2832,1.2876,0.0026,+0.20%,73856,218137
B6Z19,2019-10-29,1.288,1.2924,1.2826,1.2879,0.0003,+0.02%,97726,214406
B6Z19,2019-10-30,1.2881,1.2926,1.2863,1.2908,0.0029,+0.23%,88882,209006
B6Z19,2019-10-31,1.2918,1.2994,1.2917,1.2957,0.0049,+0.38%,110259,207549
B6Z19,2019-11-01,1.2949,1.299,1.2943,1.2952,-0.0005,-0.04%,81495,206788
B6Z19,2019-11-04,1.2954,1.296,1.2892,1.2896,-0.0056,-0.43%,66117,206981
B6Z19,2019-11-05,1.2899,1.2933,1.2875,1.2899,0.0003,+0.02%,74590,206317
B6Z19,2019-11-06,1.2897,1.2913,1.2859,1.2868,-0.0031,-0.24%,60327,205331
B6Z19,2019-11-07,1.287,1.2892,1.2804,1.2835,-0.0033,-0.26%,102105,205031
B6Z19,2019-11-08,1.2827,1.2836,1.2782,1.2797,-0.0038,-0.30%,66457,203252
B6Z19,2019-11-11,1.28,1.2912,1.2798,1.2867,0.007,+0.55%,90996,207393
B6Z19,2019-11-12,1.2869,1.2887,1.2827,1.287,0.0003,+0.02%,84395,209312
B6Z19,2019-11-13,1.2862,1.2871,1.2833,1.2851,-0.0019,-0.15%,70758,209637
B6Z19,2019-11-14,1.2863,1.29,1.2836,1.2887,0.0036,+0.28%,74888,213027
B6Z19,2019-11-15,1.2891,1.293,1.2878,1.2914,0.0027,+0.21%,81173,216220
B6Z19,2019-11-18,1.2925,1.2997,1.2919,1.2965,0.0051,+0.39%,88895,218500
B6Z19,2019-11-19,1.296,1.298,1.292,1.2921,-0.0044,-0.34%,79106,218042
B6Z19,2019-11-20,1.2937,1.294,1.2897,1.2931,0.001,+0.08%,80588,220046
B6Z19,2019-11-21,1.2935,1.2979,1.2901,1.2911,-0.002,-0.15%,92103,222450
B6Z19,2019-11-22,1.2918,1.2937,1.283,1.2839,-0.0072,-0.56%,115074,222065
B6Z19,2019-11-25,1.2856,1.292,1.2849,1.2912,0.0073,+0.57%,94534,225687
B6Z19,2019-11-26,1.2906,1.2911,1.2841,1.2877,-0.0035,-0.27%,91637,223181
B6Z19,2019-11-27,1.287,1.2932,1.2833,1.2922,0.0045,+0.35%,107566,224885
B6Z19,2019-11-29,1.295,1.2957,1.2884,1.2937,0.0015,+0.12%,128224,226931
B6Z19,2019-12-02,1.2919,1.2954,1.2901,1.2949,0.0012,+0.09%,96805,224929
B6Z19,2019-12-03,1.2949,1.3017,1.2935,1.2997,0.0048,+0.37%,123089,236714
B6Z19,2019-12-04,1.3002,1.3126,1.2987,1.3103,0.0106,+0.82%,189959,244928
B6Z19,2019-12-05,1.311,1.317,1.3108,1.3165,0.0062,+0.47%,123982,251730
B6Z19,2019-12-06,1.3164,1.317,1.3104,1.3141,-0.0024,-0.18%,157457,249399
B6Z19,2019-12-09,1.3136,1.3184,1.3135,1.3151,0.001,+0.08%,172265,245760
B6Z19,2019-12-10,1.3148,1.3218,1.3135,1.3207,0.0056,+0.43%,207696,256553
B6Z19,2019-12-11,1.3127,1.3216,1.3114,1.3208,0.0001,+0.01%,380456,269472
B6Z19,2019-12-12,1.3199,1.3231,1.3051,1.3139,-0.0069,-0.52%,364885,274700
B6H20,2019-12-13,1.3484,1.3548,1.3345,1.3378,0.0239,+1.82%,315828,276240
B6H20,2019-12-16,1.3386,1.3461,1.336,1.3389,0.0011,+0.08%,119406,195727
B6H20,2019-12-17,1.333,1.334,1.3138,1.3158,-0.0231,-1.73%,203623,201586
B6H20,2019-12-18,1.3172,1.3173,1.3098,1.3124,-0.0034,-0.26%,118207,203444
B6H20,2019-12-19,1.3119,1.3171,1.3026,1.305,-0.0074,-0.56%,141901,206867
B6H20,2019-12-20,1.3045,1.3116,1.3015,1.3052,0.0002,+0.02%,90670,207306
B6H20,2019-12-23,1.3029,1.3068,1.294,1.2975,-0.0077,-0.59%,88027,207172
B6H20,2019-12-24,1.2977,1.3008,1.2958,1.3003,0.0028,+0.22%,36161,206283
B6H20,2019-12-26,1.3008,1.3053,1.2996,1.3042,0.0039,+0.30%,35578,207193
B6H20,2019-12-27,1.3041,1.3149,1.3003,1.3125,0.0083,+0.64%,91976,210129
B6H20,2019-12-30,1.3114,1.3179,1.3103,1.3143,0.0018,+0.14%,91717,213129
B6H20,2019-12-31,1.3146,1.3312,1.3132,1.3292,0.0149,+1.13%,91865,206784
B6H20,2020-01-02,1.3273,1.3293,1.3142,1.3156,-0.0136,-1.02%,104945,203121
B6H20,2020-01-03,1.3169,1.3185,1.3079,1.3104,-0.0052,-0.40%,84477,203314
B6H20,2020-01-06,1.3089,1.3201,1.3088,1.3188,0.0084,+0.64%,74429,203353
B6H20,2020-01-07,1.3198,1.3238,1.312,1.3146,-0.0042,-0.32%,90456,197490
B6H20,2020-01-08,1.3142,1.3194,1.3105,1.3125,-0.0021,-0.16%,93805,201785
B6H20,2020-01-09,1.3121,1.3147,1.3037,1.3081,-0.0044,-0.34%,97079,200270
B6H20,2020-01-10,1.309,1.3121,1.3066,1.3085,0.0004,+0.03%,82200,199651
B6H20,2020-01-13,1.3057,1.3069,1.2985,1.3025,-0.006,-0.46%,94837,196225
B6H20,2020-01-14,1.3013,1.3057,1.2978,1.3051,0.0026,+0.20%,79668,196536
B6H20,2020-01-15,1.3045,1.3066,1.3007,1.305,-0.0001,-0.01%,76058,197544
B6H20,2020-01-16,1.3071,1.3106,1.3049,1.309,0.004,+0.31%,72543,197409
B6H20,2020-01-17,1.3097,1.3141,1.3026,1.304,-0.005,-0.38%,85551,197705
B6H20,2020-01-21,1.3024,1.3105,1.2984,1.3072,0.0032,+0.25%,127015,194625
B6H20,2020-01-22,1.3065,1.3175,1.3056,1.3156,0.0084,+0.64%,115967,198017
B6H20,2020-01-23,1.3158,1.3171,1.3116,1.3138,-0.0018,-0.14%,76445,198375
B6H20,2020-01-24,1.3142,1.3198,1.3076,1.31,-0.0038,-0.29%,114789,197728
B6H20,2020-01-27,1.3097,1.3126,1.3059,1.3068,-0.0032,-0.24%,77214,201318
B6H20,2020-01-28,1.3075,1.3085,1.2994,1.3025,-0.0043,-0.33%,89465,203169
B6H20,2020-01-29,1.3046,1.3046,1.3007,1.3042,0.0017,+0.13%,64270,199930
B6H20,2020-01-30,1.3032,1.3125,1.2995,1.3098,0.0056,+0.43%,158948,206388
B6H20,2020-01-31,1.3105,1.3225,1.31,1.3217,0.0119,+0.91%,119316,210070
B6H20,2020-02-03,1.3195,1.32,1.2998,1.3013,-0.0204,-1.54%,163602,212083
B6H20,2020-02-04,1.3011,1.3062,1.2955,1.3052,0.0039,+0.30%,113632,208165
B6H20,2020-02-05,1.3042,1.3085,1.297,1.3002,-0.005,-0.38%,125477,207108
B6H20,2020-02-06,1.3013,1.3013,1.2932,1.2936,-0.0066,-0.51%,91258,208117
B6H20,2020-02-07,1.2939,1.2972,1.2894,1.2899,-0.0037,-0.29%,96893,210620
B6H20,2020-02-10,1.29,1.2958,1.2885,1.2928,0.0029,+0.22%,96466,210821
B6H20,2020-02-11,1.2926,1.298,1.2905,1.2975,0.0047,+0.36%,93667,212228
B6H20,2020-02-12,1.2965,1.3003,1.2964,1.297,-0.0005,-0.04%,91429,213697
B6H20,2020-02-13,1.2966,1.308,1.2954,1.3064,0.0094,+0.72%,156250,221642
B6H20,2020-02-14,1.3053,1.3074,1.3011,1.3043,-0.0021,-0.16%,91510,215835
B6H20,2020-02-18,1.3052,1.3065,1.298,1.301,-0.0033,-0.25%,144162,216933
B6H20,2020-02-19,1.3009,1.3033,1.2916,1.2929,-0.0081,-0.62%,116446,216307
B6H20,2020-02-20,1.2929,1.2937,1.2857,1.2889,-0.004,-0.31%,111011,216416
B6H20,2020-02-21,1.2885,1.2989,1.2885,1.2981,0.0092,+0.71%,118493,213594
B6H20,2020-02-24,1.2958,1.2962,1.2894,1.2921,-0.006,-0.46%,100912,213085
B6H20,2020-02-25,1.2935,1.3025,1.2922,1.3007,0.0086,+0.67%,113769,211321
B6H20,2020-02-26,1.3009,1.3015,1.2903,1.2917,-0.009,-0.69%,119767,211405
B6H20,2020-02-27,1.291,1.2953,1.2865,1.2898,-0.0019,-0.15%,132585,215900
B6H20,2020-02-28,1.2895,1.2926,1.2732,1.2798,-0.01,-0.78%,190651,221360
B6H20,2020-03-02,1.2797,1.2856,1.2745,1.2781,-0.0017,-0.13%,196485,217504
B6H20,2020-03-03,1.2766,1.2847,1.2761,1.2815,0.0034,+0.27%,169540,214672
B6H20,2020-03-04,1.2819,1.2876,1.2774,1.287,0.0055,+0.43%,156446,213141
B6H20,2020-03-05,1.2874,1.297,1.2864,1.2948,0.0078,+0.61%,143852,215365
B6H20,2020-03-06,1.2961,1.3055,1.2951,1.3018,0.007,+0.54%,184738,203841
B6H20,2020-03-09,1.308,1.3203,1.3036,1.3114,0.0096,+0.74%,248629,206652
B6H20,2020-03-10,1.3117,1.3118,1.2884,1.2916,-0.0198,-1.51%,216311,214185
B6H20,2020-03-11,1.2894,1.2979,1.2806,1.2842,-0.0074,-0.57%,277509,225262
B6H20,2020-03-12,1.2823,1.2849,1.249,1.2582,-0.026,-2.02%,326420,227372
B6M20,2020-03-13,1.2588,1.2644,1.2277,1.233,-0.0252,-2.00%,217623,234899
B6M20,2020-03-16,1.2422,1.245,1.2225,1.2259,-0.0071,-0.58%,149218,178349
B6M20,2020-03-17,1.2291,1.2301,1.2026,1.2122,-0.0137,-1.12%,122218,182109
B6M20,2020-03-18,1.2087,1.2153,1.1475,1.1604,-0.0518,-4.27%,163868,181431
B6M20,2020-03-19,1.1617,1.1823,1.1497,1.1562,-0.0042,-0.36%,170338,178405
B6M20,2020-03-20,1.15,1.1952,1.1438,1.1587,0.0025,+0.22%,146339,180747
B6M20,2020-03-23,1.1684,1.1732,1.1466,1.1542,-0.0045,-0.39%,93521,179308
B6M20,2020-03-24,1.1573,1.1821,1.1495,1.177,0.0228,+1.98%,89439,179552
B6M20,2020-03-25,1.1784,1.1991,1.1656,1.1891,0.0121,+1.03%,107463,179141
B6M20,2020-03-26,1.19,1.2248,1.1794,1.2168,0.0277,+2.33%,100610,174040
B6M20,2020-03-27,1.218,1.2506,1.215,1.25,0.0332,+2.73%,113972,171563
B6M20,2020-03-30,1.2467,1.2497,1.2336,1.2404,-0.0096,-0.77%,79197,166841
B6M20,2020-03-31,1.2397,1.2492,1.226,1.2456,0.0052,+0.42%,101744,165226
B6M20,2020-04-01,1.2439,1.2454,1.2345,1.2384,-0.0072,-0.58%,64833,165034
B6M20,2020-04-02,1.2396,1.2485,1.2356,1.2404,0.002,+0.16%,65339,165608
B6M20,2020-04-03,1.2408,1.2412,1.2213,1.2282,-0.0122,-0.98%,71979,156370
B6M20,2020-04-06,1.2233,1.2336,1.2219,1.2311,0.0029,+0.24%,66134,153391
B6M20,2020-04-07,1.2237,1.2395,1.2174,1.2348,0.0037,+0.30%,76818,150318
B6M20,2020-04-08,1.2346,1.2429,1.2297,1.24,0.0052,+0.42%,50539,150149
B6M20,2020-04-09,1.2399,1.2491,1.2367,1.2455,0.0055,+0.44%,62637,151190
B6M20,2020-04-13,1.2462,1.2545,1.2461,1.2537,0.0082,+0.66%,33364,151900
B6M20,2020-04-14,1.2524,1.2653,1.2511,1.2633,0.0096,+0.77%,64794,153088
B6M20,2020-04-15,1.2633,1.2636,1.2441,1.2556,-0.0077,-0.61%,71179,155857
B6M20,2020-04-16,1.2532,1.2535,1.2414,1.2462,-0.0094,-0.75%,57893,156100
B6M20,2020-04-17,1.2494,1.2528,1.2411,1.2493,0.0031,+0.25%,59825,156128
B6M20,2020-04-20,1.2506,1.2509,1.2421,1.2448,-0.0045,-0.36%,46709,155870
B6M20,2020-04-21,1.2442,1.2448,1.2252,1.2284,-0.0164,-1.32%,82515,158788
B6M20,2020-04-22,1.2306,1.2391,1.2279,1.2322,0.0038,+0.31%,63876,160886
B6M20,2020-04-23,1.2337,1.2419,1.2311,1.2358,0.0036,+0.29%,72089,163652
B6M20,2020-04-24,1.235,1.238,1.2299,1.2355,-0.0003,-0.02%,47906,162398
B6M20,2020-04-27,1.2369,1.2459,1.2363,1.2425,0.007,+0.57%,46298,161395
B6M20,2020-04-28,1.2431,1.2523,1.2407,1.2436,0.0011,+0.09%,59690,162868
B6M20,2020-04-29,1.2427,1.2488,1.2391,1.2454,0.0018,+0.14%,50586,160674
B6M20,2020-04-30,1.2477,1.2647,1.2432,1.2602,0.0148,+1.19%,113962,159893
B6M20,2020-05-01,1.26,1.2602,1.2484,1.2488,-0.0114,-0.90%,56437,158642
B6M20,2020-05-04,1.2486,1.2489,1.2407,1.2442,-0.0046,-0.37%,61992,160674
B6M20,2020-05-05,1.2443,1.2486,1.2422,1.2455,0.0013,+0.10%,65525,161083
B6M20,2020-05-06,1.2443,1.2453,1.2336,1.2347,-0.0108,-0.87%,62498,165974
B6M20,2020-05-07,1.2343,1.2421,1.2267,1.2359,0.0012,+0.10%,94681,165474
B6M20,2020-05-08,1.2363,1.247,1.2359,1.2412,0.0053,+0.43%,49438,161839
B6M20,2020-05-11,1.2407,1.2439,1.2283,1.2332,-0.008,-0.64%,73773,165562
B6M20,2020-05-12,1.2337,1.2379,1.2256,1.2282,-0.005,-0.41%,76154,166568
B6M20,2020-05-13,1.227,1.2342,1.2211,1.2221,-0.0061,-0.50%,94474,173139
B6M20,2020-05-14,1.2234,1.2243,1.2166,1.2196,-0.0025,-0.20%,77264,175437
B6M20,2020-05-15,1.2232,1.2241,1.2101,1.2118,-0.0078,-0.64%,88471,177837
B6M20,2020-05-18,1.2085,1.2229,1.2079,1.2193,0.0075,+0.62%,94981,179813
B6M20,2020-05-19,1.22,1.2297,1.2185,1.2282,0.0089,+0.73%,86212,179734
B6M20,2020-05-20,1.2244,1.229,1.2223,1.2231,-0.0051,-0.42%,64984,180104
B6M20,2020-05-21,1.2235,1.225,1.2186,1.2236,0.0005,+0.04%,70615,184424
B6M20,2020-05-22,1.2223,1.2234,1.2161,1.217,-0.0066,-0.54%,67151,187430
B6M20,2020-05-26,1.217,1.2364,1.2165,1.2343,0.0173,+1.42%,130223,188650
B6M20,2020-05-27,1.2337,1.2355,1.2203,1.2256,-0.0087,-0.70%,118184,187998
B6M20,2020-05-28,1.2262,1.2346,1.2234,1.2344,0.0088,+0.72%,82231,189112
B6M20,2020-05-29,1.2326,1.2394,1.229,1.2326,-0.0018,-0.15%,120294,193648
B6M20,2020-06-01,1.2339,1.2508,1.2327,1.2496,0.017,+1.38%,101645,195193
B6M20,2020-06-02,1.2492,1.2577,1.2479,1.2542,0.0046,+0.37%,113821,190138
B6M20,2020-06-03,1.2549,1.2616,1.2547,1.2589,0.0047,+0.37%,98080,189190
B6M20,2020-06-04,1.2574,1.2634,1.2501,1.2614,0.0025,+0.20%,109060,187073
B6M20,2020-06-05,1.2592,1.2732,1.2583,1.2669,0.0055,+0.44%,139083,180022
