Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
D6U11,2011-06-13,1.0187,1.023,1.0176,1.0216,0.0004,+0.04%,65593,132999
D6U11,2011-06-14,1.0221,1.0313,1.0209,1.0308,0.0092,+0.90%,88406,99148
D6U11,2011-06-15,1.0298,1.0316,1.015,1.0168,-0.014,-1.36%,136780,93907
D6U11,2011-06-16,1.019,1.0209,1.0081,1.0112,-0.0056,-0.55%,114661,94026
D6U11,2011-06-17,1.0165,1.0206,1.0111,1.0177,0.0065,+0.64%,85417,93060
D6U11,2011-06-20,1.0176,1.0201,1.013,1.0187,0.001,+0.10%,54249,92175
D6U11,2011-06-21,1.0184,1.0276,1.0176,1.0274,0.0087,+0.85%,85733,87905
D6U11,2011-06-22,1.0264,1.0293,1.0231,1.0267,-0.0007,-0.07%,73779,90559
D6U11,2011-06-23,1.025,1.0273,1.0158,1.0185,-0.0082,-0.80%,111764,88787
D6U11,2011-06-24,1.0204,1.0215,1.0094,1.0097,-0.0088,-0.86%,93854,94116
D6U11,2011-06-27,1.0098,1.0124,1.0067,1.0111,0.0014,+0.14%,72216,93209
D6U11,2011-06-28,1.012,1.017,1.0096,1.0158,0.0047,+0.46%,73425,92360
D6U11,2011-06-29,1.0172,1.03,1.0157,1.0281,0.0123,+1.21%,124782,92259
D6U11,2011-06-30,1.0286,1.037,1.0281,1.0358,0.0077,+0.75%,89881,95337
D6U11,2011-07-01,1.0356,1.0419,1.0342,1.0411,0.0053,+0.51%,56715,101608
D6U11,2011-07-05,1.0408,1.0418,1.0352,1.037,-0.0041,-0.39%,71760,105967
D6U11,2011-07-06,1.0365,1.0384,1.0297,1.0335,-0.0035,-0.34%,68885,106721
D6U11,2011-07-07,1.0344,1.0431,1.0326,1.0407,0.0072,+0.70%,75330,108448
D6U11,2011-07-08,1.0408,1.0437,1.0327,1.0383,-0.0024,-0.23%,90619,106771
D6U11,2011-07-11,1.0382,1.0384,1.0294,1.0311,-0.0072,-0.69%,77880,108611
D6U11,2011-07-12,1.0307,1.0371,1.0208,1.0358,0.0047,+0.46%,103029,111624
D6U11,2011-07-13,1.0339,1.0424,1.0326,1.0413,0.0055,+0.53%,87785,110975
D6U11,2011-07-14,1.0425,1.0456,1.0381,1.0399,-0.0014,-0.13%,82487,112209
D6U11,2011-07-15,1.04,1.0489,1.0374,1.0445,0.0046,+0.44%,72999,115702
D6U11,2011-07-18,1.0464,1.047,1.0361,1.0405,-0.004,-0.38%,63263,116315
