Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
E6U11,2011-07-06,1.4397,1.4437,1.4256,1.4266,-0.0115,-0.80%,299761,186237
E6U11,2011-07-07,1.4291,1.4345,1.4191,1.432,0.0054,+0.38%,340630,189064
E6U11,2011-07-08,1.433,1.434,1.4176,1.4214,-0.0106,-0.74%,370060,184304
E6U11,2011-07-11,1.4192,1.4214,1.3958,1.3996,-0.0218,-1.53%,420176,179997
E6U11,2011-07-12,1.4019,1.4037,1.3811,1.4,0.0004,+0.03%,574289,185541
E6U11,2011-07-13,1.3942,1.4165,1.3923,1.4117,0.0117,+0.84%,436477,184942
E6U11,2011-07-14,1.4189,1.4256,1.4087,1.4108,-0.0009,-0.06%,372133,189786
E6U11,2011-07-15,1.4121,1.4173,1.4065,1.4108,0,0.00%,288996,185294
E6U11,2011-07-18,1.41,1.4108,1.3988,1.4057,-0.0051,-0.36%,277248,185894
E6U11,2011-07-19,1.4078,1.4193,1.4043,1.4108,0.0051,+0.36%,372738,180314
E6U11,2011-07-20,1.4128,1.4216,1.4108,1.4201,0.0093,+0.66%,305032,179045
E6U11,2011-07-21,1.4196,1.4413,1.4114,1.439,0.0189,+1.33%,491541,179492
E6U11,2011-07-22,1.4394,1.4414,1.43,1.4344,-0.0046,-0.32%,264723,180158
E6U11,2011-07-25,1.438,1.4384,1.4301,1.4362,0.0018,+0.13%,235611,178862
E6U11,2011-07-26,1.4355,1.4505,1.4336,1.4498,0.0136,+0.95%,287095,183690
E6U11,2011-07-27,1.449,1.4514,1.4319,1.4352,-0.0146,-1.01%,333505,188771
E6U11,2011-07-28,1.4349,1.4382,1.4234,1.4292,-0.006,-0.42%,305768,184848
E6U11,2011-07-29,1.4308,1.4398,1.4212,1.4348,0.0056,+0.39%,360567,183232
E6U11,2011-08-01,1.4339,1.4438,1.4169,1.4249,-0.0099,-0.69%,390806,187360
E6U11,2011-08-02,1.4238,1.4271,1.4139,1.418,-0.0069,-0.48%,371832,190722
E6U11,2011-08-03,1.4179,1.4332,1.4131,1.4298,0.0118,+0.83%,421169,188281
E6U11,2011-08-04,1.4346,1.4355,1.407,1.4121,-0.0177,-1.24%,578487,186897
E6U11,2011-08-05,1.4077,1.4286,1.4041,1.425,0.0129,+0.91%,514821,185850
E6U11,2011-08-08,1.4349,1.4393,1.412,1.4179,-0.0071,-0.50%,471359,187351
E6U11,2011-08-09,1.416,1.4372,1.4145,1.4209,0.003,+0.21%,486105,183571
E6U11,2011-08-10,1.4385,1.4395,1.4154,1.4193,-0.0016,-0.11%,458209,180661
E6U11,2011-08-11,1.4157,1.4289,1.4098,1.4208,0.0015,+0.11%,450384,174298
E6U11,2011-08-12,1.4231,1.4286,1.4143,1.4238,0.003,+0.21%,275646,171834
E6U11,2011-08-15,1.4256,1.4472,1.4238,1.4444,0.0206,+1.45%,307839,174577
E6U11,2011-08-16,1.4441,1.4467,1.4348,1.4389,-0.0055,-0.38%,317567,168931
E6U11,2011-08-17,1.4394,1.4512,1.4319,1.4446,0.0057,+0.40%,320863,169986
E6U11,2011-08-18,1.4418,1.4447,1.4265,1.432,-0.0126,-0.87%,326568,175215
E6U11,2011-08-19,1.4323,1.4449,1.4253,1.4382,0.0062,+0.43%,314013,174575
E6U11,2011-08-22,1.4372,1.443,1.4342,1.4367,-0.0015,-0.10%,182935,172824
E6U11,2011-08-23,1.4351,1.4497,1.4349,1.442,0.0053,+0.37%,278237,174714
E6U11,2011-08-24,1.4429,1.4478,1.4374,1.4416,-0.0004,-0.03%,256992,175004
E6U11,2011-08-25,1.4405,1.4472,1.4322,1.4364,-0.0052,-0.36%,322213,181836
E6U11,2011-08-26,1.437,1.45,1.4324,1.448,0.0116,+0.81%,353064,177982
E6U11,2011-08-29,1.449,1.4553,1.4462,1.4503,0.0023,+0.16%,167665,179862
E6U11,2011-08-30,1.451,1.453,1.438,1.4447,-0.0056,-0.39%,245495,179162
E6U11,2011-08-31,1.4436,1.4466,1.4355,1.4377,-0.007,-0.48%,248758,178099
E6U11,2011-09-01,1.4376,1.4378,1.4224,1.427,-0.0107,-0.74%,294965,183335
E6U11,2011-09-02,1.4259,1.4287,1.418,1.4184,-0.0086,-0.60%,266572,187458
E6U11,2011-09-06,1.4162,1.4283,1.3969,1.3986,-0.0198,-1.40%,622865,209515
E6U11,2011-09-07,1.4,1.4149,1.3991,1.4089,0.0103,+0.74%,299177,211955
E6U11,2011-09-08,1.4093,1.4095,1.3871,1.3888,-0.0201,-1.43%,408665,220431
E6U11,2011-09-09,1.3886,1.3935,1.3625,1.3658,-0.023,-1.66%,531048,254327
E6U11,2011-09-12,1.3574,1.3695,1.3497,1.3575,-0.0083,-0.61%,472334,247321
E6U11,2011-09-13,1.3662,1.3738,1.3556,1.371,0.0135,+0.99%,551404,264500
E6U11,2011-09-14,1.3678,1.3782,1.359,1.3749,0.0039,+0.28%,547652,296330
E6Z11,2011-09-15,1.3733,1.3925,1.3694,1.3875,0.0126,+0.92%,519729,313181
E6Z11,2011-09-16,1.3872,1.3872,1.374,1.3783,-0.0092,-0.66%,381114,334124
E6Z11,2011-09-19,1.3672,1.3711,1.3577,1.3658,-0.0125,-0.91%,318967,204334
E6Z11,2011-09-20,1.3668,1.3738,1.3585,1.3678,0.002,+0.15%,307879,201556
E6Z11,2011-09-21,1.3692,1.3791,1.3554,1.3665,-0.0013,-0.10%,353005,206520
E6Z11,2011-09-22,1.3577,1.3594,1.338,1.3464,-0.0201,-1.47%,455991,217102
E6Z11,2011-09-23,1.3458,1.3563,1.3414,1.3455,-0.0009,-0.07%,360525,213719
E6Z11,2011-09-26,1.3501,1.3545,1.3357,1.3459,0.0004,+0.03%,399573,211056
E6Z11,2011-09-27,1.352,1.3662,1.3459,1.3639,0.018,+1.34%,370930,215172
E6Z11,2011-09-28,1.3582,1.3684,1.3525,1.3571,-0.0068,-0.50%,307506,219123
E6Z11,2011-09-29,1.3523,1.3675,1.3513,1.3556,-0.0015,-0.11%,279183,219818
E6Z11,2011-09-30,1.358,1.3596,1.338,1.3415,-0.0141,-1.04%,323105,227573
E6Z11,2011-10-03,1.3353,1.3379,1.3161,1.3217,-0.0198,-1.48%,376562,227577
E6Z11,2011-10-04,1.3183,1.3368,1.3142,1.3236,0.0019,+0.14%,416919,220839
E6Z11,2011-10-05,1.3331,1.338,1.3256,1.3351,0.0115,+0.87%,357907,217760
E6Z11,2011-10-06,1.3345,1.3445,1.3235,1.3417,0.0066,+0.49%,451991,220525
E6Z11,2011-10-07,1.3425,1.3518,1.3353,1.3381,-0.0036,-0.27%,330320,224514
E6Z11,2011-10-10,1.3382,1.369,1.3371,1.3654,0.0273,+2.04%,257291,222508
E6Z11,2011-10-11,1.3627,1.3676,1.3557,1.3653,-0.0001,-0.01%,286619,223167
E6Z11,2011-10-12,1.364,1.3825,1.3573,1.3779,0.0126,+0.92%,317047,224965
E6Z11,2011-10-13,1.3771,1.3817,1.3676,1.3775,-0.0004,-0.03%,305404,226049
E6Z11,2011-10-14,1.3764,1.3885,1.3714,1.387,0.0095,+0.69%,284691,222315
E6Z11,2011-10-17,1.3871,1.3905,1.3717,1.3735,-0.0135,-0.97%,283539,234846
E6Z11,2011-10-18,1.3728,1.3811,1.3645,1.3734,-0.0001,-0.01%,339273,230483
E6Z11,2011-10-19,1.3727,1.3862,1.3717,1.3739,0.0005,+0.04%,291743,234265
E6Z11,2011-10-20,1.3751,1.3837,1.3649,1.3763,0.0024,+0.17%,428850,238248
E6Z11,2011-10-21,1.3768,1.3897,1.3697,1.3859,0.0096,+0.70%,290818,241764
E6Z11,2011-10-24,1.3861,1.3949,1.3815,1.394,0.0081,+0.58%,280125,237313
E6Z11,2011-10-25,1.3925,1.3954,1.3842,1.392,-0.002,-0.14%,344072,235774
E6Z11,2011-10-26,1.3904,1.397,1.3792,1.389,-0.003,-0.22%,354700,234089
E6Z11,2011-10-27,1.3891,1.4241,1.3858,1.4201,0.0311,+2.24%,433835,228623
E6Z11,2011-10-28,1.4175,1.4201,1.4126,1.4148,-0.0053,-0.37%,233543,221214
E6Z11,2011-10-31,1.4146,1.4166,1.3822,1.392,-0.0228,-1.61%,343063,223555
E6Z11,2011-11-01,1.3855,1.3866,1.3604,1.3707,-0.0213,-1.53%,434262,231229
E6Z11,2011-11-02,1.3693,1.3825,1.3633,1.3757,0.005,+0.36%,300427,230913
E6Z11,2011-11-03,1.3741,1.3854,1.3652,1.383,0.0073,+0.53%,448336,235681
E6Z11,2011-11-04,1.3812,1.3879,1.3708,1.3773,-0.0057,-0.41%,322312,235255
E6Z11,2011-11-07,1.3816,1.3819,1.3678,1.3771,-0.0002,-0.01%,268066,233644
E6Z11,2011-11-08,1.3766,1.3846,1.3722,1.384,0.0069,+0.50%,269209,231836
E6Z11,2011-11-09,1.383,1.3857,1.3521,1.354,-0.03,-2.17%,425976,247495
E6Z11,2011-11-10,1.3527,1.3653,1.3484,1.3582,0.0042,+0.31%,341169,249611
E6Z11,2011-11-11,1.3608,1.3795,1.3578,1.3748,0.0166,+1.22%,237313,243922
E6Z11,2011-11-14,1.3775,1.3794,1.359,1.3611,-0.0137,-1.00%,229507,242483
E6Z11,2011-11-15,1.3622,1.364,1.3495,1.3542,-0.0069,-0.51%,262233,244552
E6Z11,2011-11-16,1.3527,1.3558,1.3428,1.3511,-0.0031,-0.23%,300253,247098
E6Z11,2011-11-17,1.3457,1.354,1.342,1.3464,-0.0047,-0.35%,325954,255447
E6Z11,2011-11-18,1.3466,1.3614,1.3447,1.3513,0.0049,+0.36%,289084,261528
E6Z11,2011-11-21,1.3522,1.3543,1.343,1.3496,-0.0017,-0.13%,273237,259988
E6Z11,2011-11-22,1.3488,1.3569,1.3468,1.3506,0.001,+0.07%,272190,260064
E6Z11,2011-11-23,1.3515,1.3531,1.3319,1.3328,-0.0178,-1.32%,321712,270204
E6Z11,2011-11-25,1.3359,1.3412,1.3212,1.3239,-0.0089,-0.67%,309084,275198
E6Z11,2011-11-28,1.3315,1.3401,1.3273,1.3303,0.0064,+0.48%,248540,271200
E6Z11,2011-11-29,1.3312,1.3444,1.3286,1.333,0.0027,+0.20%,309672,277511
E6Z11,2011-11-30,1.3332,1.3535,1.326,1.3436,0.0106,+0.80%,449834,281443
E6Z11,2011-12-01,1.3442,1.3522,1.3417,1.3456,0.002,+0.15%,286876,275159
E6Z11,2011-12-02,1.346,1.355,1.3362,1.3404,-0.0052,-0.39%,292959,277240
E6Z11,2011-12-05,1.3407,1.3487,1.3373,1.34,-0.0004,-0.03%,258793,277324
E6Z11,2011-12-06,1.3395,1.3429,1.3333,1.341,0.001,+0.07%,239887,283309
E6Z11,2011-12-07,1.3403,1.3453,1.335,1.3396,-0.0014,-0.10%,275774,297017
E6Z11,2011-12-08,1.3415,1.3461,1.3288,1.3336,-0.006,-0.45%,399808,308787
E6Z11,2011-12-09,1.335,1.3434,1.3281,1.3371,0.0035,+0.26%,335735,310019
