Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
DXH18,2017-12-19,93.255,93.31,93.015,93.027,-0.212,-0.23%,14717,40944
DXH18,2017-12-20,93.035,93.12,92.75,92.891,-0.136,-0.15%,20147,43695
DXH18,2017-12-21,92.925,93.095,92.815,92.862,-0.029,-0.03%,12907,43327
DXH18,2017-12-22,93,93.075,92.87,92.924,0.062,+0.07%,9380,43582
DXH18,2017-12-26,92.885,92.96,92.755,92.801,-0.123,-0.13%,6322,44142
DXH18,2017-12-27,92.825,92.865,92.525,92.612,-0.189,-0.20%,16251,46927
DXH18,2017-12-28,92.69,92.69,92.275,92.3,-0.312,-0.34%,15456,48182
DXH18,2017-12-29,92.355,92.375,91.805,91.826,-0.474,-0.51%,21686,51743
DXH18,2018-01-02,91.895,91.93,91.47,91.573,-0.253,-0.28%,19894,52638
DXH18,2018-01-03,91.56,91.99,91.535,91.896,0.323,+0.35%,17280,53188
DXH18,2018-01-04,91.965,92,91.52,91.581,-0.315,-0.34%,15824,52741
DXH18,2018-01-05,91.55,91.83,91.51,91.673,0.092,+0.10%,13849,52787
DXH18,2018-01-08,91.765,92.135,91.61,92.1,0.427,+0.47%,16069,51642
DXH18,2018-01-09,92.07,92.36,91.96,92.26,0.16,+0.17%,21719,51377
DXH18,2018-01-10,92.225,92.285,91.65,92.07,-0.19,-0.21%,24850,50805
DXH18,2018-01-11,92.07,92.305,91.535,91.608,-0.462,-0.50%,22872,50708
DXH18,2018-01-12,91.51,91.63,90.53,90.735,-0.873,-0.95%,40939,51624
DXH18,2018-01-15,90.595,90.735,90.045,90.735,0,0.00%,25182,52311
DXH18,2018-01-16,90.255,90.58,90.105,90.146,-0.589,-0.65%,28113,51436
DXH18,2018-01-17,89.99,90.695,89.96,90.313,0.167,+0.19%,33808,50700
DXH18,2018-01-18,90.65,90.765,90.205,90.297,-0.016,-0.02%,28291,48344
DXH18,2018-01-19,90.32,90.51,89.96,90.37,0.073,+0.08%,24307,47276
DXH18,2018-01-22,90.27,90.5,90.14,90.191,-0.179,-0.20%,16858,47610
DXH18,2018-01-23,90.155,90.395,89.845,89.915,-0.276,-0.31%,20492,49114
DXH18,2018-01-24,89.875,89.905,88.955,89.011,-0.904,-1.01%,32757,48530
DXH18,2018-01-25,89.095,89.415,88.255,89.227,0.216,+0.24%,77880,46053
DXH18,2018-01-26,89.17,89.18,88.565,88.891,-0.336,-0.38%,33386,44935
DXH18,2018-01-29,88.95,89.44,88.835,89.131,0.24,+0.27%,26033,47317
DXH18,2018-01-30,89.215,89.48,88.74,88.999,-0.132,-0.15%,26519,47086
DXH18,2018-01-31,88.95,89.135,88.615,88.954,-0.045,-0.05%,29469,45830
DXH18,2018-02-01,88.935,89.17,88.385,88.505,-0.449,-0.50%,24114,45671
DXH18,2018-02-02,88.49,89.275,88.44,89.036,0.531,+0.60%,33199,46167
DXH18,2018-02-05,89.185,89.58,88.875,89.405,0.369,+0.41%,37599,44670
DXH18,2018-02-06,89.465,89.92,89.235,89.451,0.046,+0.05%,40788,43794
DXH18,2018-02-07,89.49,90.275,89.325,90.118,0.667,+0.75%,33599,43273
DXH18,2018-02-08,90.155,90.455,89.895,90.116,-0.002,0.00%,35795,42416
DXH18,2018-02-09,90.16,90.45,90.005,90.334,0.218,+0.24%,35486,41029
DXH18,2018-02-12,90.25,90.31,89.955,90.096,-0.238,-0.26%,19689,40259
DXH18,2018-02-13,90.06,90.07,89.49,89.592,-0.504,-0.56%,21764,40422
DXH18,2018-02-14,89.595,90.02,88.835,89.005,-0.587,-0.66%,40733,40571
DXH18,2018-02-15,88.89,88.89,88.445,88.505,-0.5,-0.56%,28575,40752
DXH18,2018-02-16,88.5,89.15,88.15,89.013,0.508,+0.57%,26594,40561
DXH18,2018-02-19,89.005,89.355,88.865,89.013,0,0.00%,11625,40094
DXH18,2018-02-20,89.165,89.72,89.155,89.636,0.623,+0.70%,18515,39428
DXH18,2018-02-21,89.675,90.06,89.49,89.913,0.277,+0.31%,23841,39201
DXH18,2018-02-22,90.055,90.17,89.56,89.656,-0.257,-0.29%,24479,38949
DXH18,2018-02-23,89.705,89.99,89.69,89.808,0.152,+0.17%,16829,38884
DXH18,2018-02-26,89.88,90,89.425,89.79,-0.018,-0.02%,21498,38760
DXH18,2018-02-27,89.675,90.435,89.62,90.28,0.49,+0.55%,31270,37902
DXH18,2018-02-28,90.305,90.65,90.245,90.551,0.271,+0.30%,25360,37956
DXH18,2018-03-01,90.655,90.885,90.16,90.281,-0.27,-0.30%,41046,36306
DXH18,2018-03-02,90.2,90.26,89.835,89.906,-0.375,-0.42%,26978,36638
DXH18,2018-03-05,89.83,90.19,89.65,90.041,0.135,+0.15%,25444,36439
DXH18,2018-03-06,89.92,90.035,89.47,89.59,-0.451,-0.50%,36713,37639
DXH18,2018-03-07,89.49,89.745,89.33,89.607,0.017,+0.02%,24908,37405
DXH18,2018-03-08,89.585,90.215,89.42,90.156,0.549,+0.61%,33742,36910
DXH18,2018-03-09,90.175,90.365,89.965,90.065,-0.091,-0.10%,30068,34462
DXH18,2018-03-12,90.065,90.165,89.815,89.867,-0.198,-0.22%,35546,34066
DXH18,2018-03-13,89.87,90.09,89.565,89.643,-0.224,-0.25%,33068,35920
DXH18,2018-03-14,89.685,89.875,89.54,89.687,0.044,+0.05%,39166,37948
DXM18,2018-03-15,89.255,89.705,89.145,89.681,-0.006,-0.01%,46026,35236
DXM18,2018-03-16,89.685,89.95,89.45,89.797,0.116,+0.13%,35548,31218
DXM18,2018-03-19,89.76,89.94,89.32,89.332,-0.465,-0.52%,25883,30779
DXM18,2018-03-20,89.47,90.025,89.41,89.954,0.622,+0.70%,18176,29866
DXM18,2018-03-21,89.98,89.985,89.215,89.369,-0.585,-0.65%,33005,31385
DXM18,2018-03-22,89.265,89.575,88.99,89.473,0.104,+0.12%,26429,30121
DXM18,2018-03-23,89.325,89.345,88.975,89.033,-0.44,-0.49%,22780,32080
DXM18,2018-03-26,89.04,89.105,88.56,88.604,-0.429,-0.48%,25907,36719
DXM18,2018-03-27,88.625,89.25,88.53,88.983,0.379,+0.43%,25109,35691
DXM18,2018-03-28,88.97,89.82,88.895,89.719,0.736,+0.83%,32825,32061
DXM18,2018-03-29,89.725,89.84,89.575,89.812,0.093,+0.10%,17963,32039
DXM18,2018-04-02,89.68,89.81,89.41,89.706,-0.106,-0.12%,13335,31638
DXM18,2018-04-03,89.73,89.945,89.515,89.859,0.153,+0.17%,19845,31226
DXM18,2018-04-04,89.8,89.895,89.57,89.783,-0.076,-0.08%,15220,31232
DXM18,2018-04-05,89.745,90.27,89.74,90.154,0.371,+0.41%,25869,31150
DXM18,2018-04-06,90.07,90.295,89.745,89.782,-0.372,-0.41%,22737,31116
DXM18,2018-04-09,89.85,89.98,89.51,89.534,-0.248,-0.28%,22466,32744
DXM18,2018-04-10,89.545,89.665,89.23,89.28,-0.254,-0.28%,22043,33497
DXM18,2018-04-11,89.28,89.365,89.02,89.253,-0.027,-0.03%,18710,33978
DXM18,2018-04-12,89.21,89.675,89.16,89.456,0.203,+0.23%,23830,33105
DXM18,2018-04-13,89.46,89.59,89.37,89.503,0.047,+0.05%,12864,33274
DXM18,2018-04-16,89.5,89.555,89.085,89.135,-0.368,-0.41%,17198,34461
DXM18,2018-04-17,89.115,89.385,88.945,89.228,0.093,+0.10%,15098,34609
DXM18,2018-04-18,89.225,89.5,89.165,89.347,0.119,+0.13%,19847,34891
DXM18,2018-04-19,89.355,89.71,89.235,89.695,0.348,+0.39%,24816,33013
DXM18,2018-04-20,89.655,90.245,89.64,90.075,0.38,+0.42%,32582,31284
DXM18,2018-04-23,90.14,90.75,90.08,90.705,0.63,+0.70%,31390,33314
DXM18,2018-04-24,90.695,90.85,90.475,90.537,-0.168,-0.19%,24629,32114
DXM18,2018-04-25,90.54,91.035,90.515,90.953,0.416,+0.46%,26642,33213
DXM18,2018-04-26,91.005,91.44,90.745,91.365,0.412,+0.45%,39220,33598
DXM18,2018-04-27,91.385,91.79,91.29,91.343,-0.022,-0.02%,30798,32593
DXM18,2018-04-30,91.345,91.71,91.28,91.63,0.287,+0.31%,23635,33086
DXM18,2018-05-01,91.62,92.37,91.595,92.255,0.625,+0.68%,27635,35440
DXM18,2018-05-02,92.295,92.665,92.04,92.339,0.084,+0.09%,39051,37260
DXM18,2018-05-03,92.59,92.6,92.185,92.251,-0.088,-0.10%,23182,36875
DXM18,2018-05-04,92.27,92.755,92.19,92.408,0.157,+0.17%,25611,36613
DXM18,2018-05-07,92.415,92.825,92.29,92.592,0.184,+0.20%,19493,37005
DXM18,2018-05-08,92.555,93.135,92.505,92.958,0.366,+0.40%,30231,37324
DXM18,2018-05-09,92.905,93.26,92.695,92.884,-0.074,-0.08%,26715,36926
DXM18,2018-05-10,93.005,93.03,92.39,92.516,-0.368,-0.40%,35100,37296
DXM18,2018-05-11,92.605,92.71,92.235,92.411,-0.105,-0.11%,20583,38486
DXM18,2018-05-14,92.425,92.55,92.115,92.462,0.051,+0.06%,18245,39142
DXM18,2018-05-15,92.53,93.345,92.48,93.093,0.631,+0.68%,30691,40239
DXM18,2018-05-16,93.22,93.515,93.015,93.281,0.188,+0.20%,29017,40303
DXM18,2018-05-17,93.195,93.48,93.005,93.375,0.094,+0.10%,22039,40540
DXM18,2018-05-18,93.44,93.74,93.24,93.544,0.169,+0.18%,19847,40796
DXM18,2018-05-21,93.585,93.965,93.42,93.581,0.037,+0.04%,23838,40510
DXM18,2018-05-22,93.46,93.65,93.2,93.526,-0.055,-0.06%,21421,42065
DXM18,2018-05-23,93.45,94.115,93.425,93.918,0.392,+0.42%,29733,42093
DXM18,2018-05-24,93.85,93.91,93.545,93.701,-0.217,-0.23%,23371,42974
DXM18,2018-05-25,93.735,94.24,93.69,94.13,0.429,+0.46%,23561,44091
DXM18,2018-05-28,94.06,94.435,93.805,94.13,0,0.00%,15806,45533
DXM18,2018-05-29,94.345,94.975,94.235,94.789,0.659,+0.70%,36796,45941
DXM18,2018-05-30,94.8,94.925,93.985,94.115,-0.674,-0.71%,38616,44606
DXM18,2018-05-31,94.05,94.215,93.69,93.959,-0.156,-0.17%,33921,45375
DXM18,2018-06-01,93.96,94.435,93.855,94.169,0.21,+0.22%,30508,45161
DXM18,2018-06-04,94.165,94.165,93.63,93.986,-0.183,-0.19%,18575,45708
DXM18,2018-06-05,93.985,94.295,93.755,93.871,-0.115,-0.12%,21808,44949
DXM18,2018-06-06,93.805,93.865,93.385,93.634,-0.237,-0.25%,27546,44708
DXM18,2018-06-07,93.585,93.585,93.19,93.376,-0.258,-0.28%,20699,44949
DXM18,2018-06-08,93.47,93.825,93.38,93.537,0.161,+0.17%,21687,45312
DXM18,2018-06-11,93.51,93.67,93.355,93.56,0.023,+0.02%,27695,46423
DXM18,2018-06-12,93.68,93.915,93.455,93.801,0.241,+0.26%,30663,49907
DXM18,2018-06-13,93.815,94.04,93.52,93.699,-0.102,-0.11%,63394,57058
DXU18,2018-06-14,93.14,94.605,92.82,94.426,0.727,+0.78%,88564,62541
DXU18,2018-06-15,94.62,94.82,94.31,94.447,0.021,+0.02%,46493,65796
DXU18,2018-06-18,94.495,94.705,94.375,94.457,0.01,+0.01%,14981,47537
DXU18,2018-06-19,94.345,94.945,94.175,94.729,0.272,+0.29%,26987,46993
DXU18,2018-06-20,94.645,94.985,94.585,94.716,-0.013,-0.01%,16305,47425
DXU18,2018-06-21,94.79,95.22,94.34,94.404,-0.312,-0.33%,28676,48181
DXU18,2018-06-22,94.55,94.55,94.095,94.18,-0.224,-0.24%,18384,47294
DXU18,2018-06-25,94.15,94.365,93.865,93.939,-0.241,-0.26%,16440,47248
DXU18,2018-06-26,93.95,94.455,93.83,94.346,0.407,+0.43%,15443,47596
DXU18,2018-06-27,94.375,95.11,94.2,94.969,0.623,+0.66%,20290,49522
DXU18,2018-06-28,94.97,95.255,94.79,95.096,0.127,+0.13%,19971,50050
DXU18,2018-06-29,95.025,95.055,94.195,94.349,-0.747,-0.79%,28183,48809
DXU18,2018-07-02,94.3,94.885,94.26,94.779,0.43,+0.46%,16319,50143
DXU18,2018-07-03,94.59,94.73,94.28,94.412,-0.367,-0.39%,15235,49741
DXU18,2018-07-04,94.32,94.455,94.135,94.412,0,0.00%,10876,49607
DXU18,2018-07-05,94.27,94.345,93.915,94.223,-0.189,-0.20%,14147,49130
DXU18,2018-07-06,94.125,94.235,93.575,93.769,-0.454,-0.48%,20061,48156
DXU18,2018-07-09,93.73,93.94,93.44,93.807,0.038,+0.04%,17651,47598
DXU18,2018-07-10,93.805,94.225,93.75,93.889,0.082,+0.09%,14640,47798
DXU18,2018-07-11,93.955,94.535,93.82,94.486,0.597,+0.64%,25325,49719
DXU18,2018-07-12,94.485,94.715,94.4,94.564,0.078,+0.08%,14881,48925
DXU18,2018-07-13,94.64,95,94.43,94.5,-0.064,-0.07%,17710,47603
DXU18,2018-07-16,94.455,94.52,94.15,94.272,-0.228,-0.24%,12095,48048
DXU18,2018-07-17,94.29,94.855,94.04,94.704,0.432,+0.46%,18859,49216
DXU18,2018-07-18,94.8,95.18,94.72,94.811,0.107,+0.11%,27687,46697
DXU18,2018-07-19,94.82,95.44,94.665,94.942,0.131,+0.14%,40646,52693
DXU18,2018-07-20,94.905,95.095,94.125,94.226,-0.716,-0.75%,35153,52514
DXU18,2018-07-23,94.195,94.49,93.97,94.44,0.214,+0.23%,15964,52535
DXU18,2018-07-24,94.425,94.635,94.165,94.388,-0.052,-0.06%,13431,52289
DXU18,2018-07-25,94.375,94.45,93.905,94.129,-0.259,-0.27%,19555,51676
DXU18,2018-07-26,93.94,94.58,93.87,94.544,0.415,+0.44%,22751,53402
DXU18,2018-07-27,94.545,94.7,94.42,94.46,-0.084,-0.09%,16120,54076
DXU18,2018-07-30,94.485,94.555,94.04,94.111,-0.349,-0.37%,12525,53461
DXU18,2018-07-31,94.12,94.365,93.94,94.275,0.164,+0.17%,15588,53060
DXU18,2018-08-01,94.355,94.515,94.29,94.428,0.153,+0.16%,10758,53261
DXU18,2018-08-02,94.45,95.02,94.42,94.987,0.559,+0.59%,20709,54052
DXU18,2018-08-03,95.01,95.195,94.795,94.961,-0.026,-0.03%,22982,52132
DXU18,2018-08-06,95.045,95.35,95.03,95.187,0.226,+0.24%,15326,53169
DXU18,2018-08-07,95.17,95.225,94.81,95.046,-0.141,-0.15%,15284,53915
DXU18,2018-08-08,94.99,95.25,94.82,94.89,-0.156,-0.16%,17076,54790
DXU18,2018-08-09,94.955,95.485,94.87,95.355,0.465,+0.49%,19375,55176
DXU18,2018-08-10,95.48,96.31,95.385,96.218,0.863,+0.91%,43668,54244
DXU18,2018-08-13,96.25,96.39,96.02,96.251,0.033,+0.03%,20711,54928
DXU18,2018-08-14,96.21,96.67,96.02,96.605,0.354,+0.37%,21445,57088
DXU18,2018-08-15,96.55,96.865,96.53,96.577,-0.028,-0.03%,19330,56887
DXU18,2018-08-16,96.615,96.665,96.205,96.536,-0.041,-0.04%,20002,57473
DXU18,2018-08-17,96.5,96.56,95.97,95.981,-0.555,-0.57%,17750,56772
DXU18,2018-08-20,96.05,96.3,95.655,95.789,-0.192,-0.20%,18838,57084
DXU18,2018-08-21,95.625,95.66,94.96,95.15,-0.639,-0.67%,25898,55935
DXU18,2018-08-22,95.095,95.28,94.83,95.051,-0.099,-0.10%,18904,55899
DXU18,2018-08-23,95.08,95.625,95.08,95.583,0.532,+0.56%,18948,55777
DXU18,2018-08-24,95.57,95.61,94.935,95.063,-0.52,-0.54%,23950,54904
DXU18,2018-08-27,95.08,95.23,94.595,94.684,-0.379,-0.40%,19721,53396
DXU18,2018-08-28,94.66,94.825,94.34,94.635,-0.049,-0.05%,19643,52802
DXU18,2018-08-29,94.63,94.86,94.44,94.522,-0.113,-0.12%,19285,53280
DXU18,2018-08-30,94.455,94.85,94.395,94.679,0.157,+0.17%,22201,56327
DXU18,2018-08-31,94.655,95.17,94.485,95.083,0.404,+0.43%,22789,56940
DXU18,2018-09-03,95.115,95.175,94.945,95.083,0,0.00%,6970,57379
DXU18,2018-09-04,95.105,95.68,95.085,95.38,0.297,+0.31%,25846,55783
DXU18,2018-09-05,95.35,95.62,94.995,95.124,-0.256,-0.27%,30892,57575
DXU18,2018-09-06,95.04,95.175,94.88,94.988,-0.136,-0.14%,18425,60190
DXU18,2018-09-07,95,95.42,94.83,95.329,0.341,+0.36%,28553,56464
DXU18,2018-09-10,95.385,95.54,94.985,95.11,-0.219,-0.23%,33848,55238
DXU18,2018-09-11,95.13,95.33,94.845,95.225,0.115,+0.12%,45264,58932
DXU18,2018-09-12,95.11,95.27,94.705,94.768,-0.457,-0.48%,50980,62896
DXZ18,2018-09-13,94.445,94.545,93.985,94.097,-0.671,-0.71%,61375,74430
DXZ18,2018-09-14,94.115,94.575,93.92,94.505,0.408,+0.43%,36637,75815
DXZ18,2018-09-17,94.555,94.565,94.005,94.076,-0.429,-0.45%,13992,56829
DXZ18,2018-09-18,94.18,94.32,93.88,94.227,0.151,+0.16%,19170,56887
DXZ18,2018-09-19,94.15,94.325,93.91,94.119,-0.108,-0.11%,15404,57419
DXZ18,2018-09-20,94.165,94.165,93.405,93.491,-0.628,-0.67%,28571,56554
DXZ18,2018-09-21,93.49,93.93,93.395,93.798,0.307,+0.33%,23454,53678
DXZ18,2018-09-24,93.795,93.95,93.415,93.775,-0.023,-0.02%,16864,52869
DXZ18,2018-09-25,93.82,93.96,93.59,93.711,-0.064,-0.07%,14890,52751
DXZ18,2018-09-26,93.76,94,93.52,93.773,0.062,+0.07%,21193,52950
DXZ18,2018-09-27,93.89,94.62,93.81,94.524,0.751,+0.80%,27475,54020
DXZ18,2018-09-28,94.63,94.985,94.55,94.737,0.213,+0.23%,23567,51409
DXZ18,2018-10-01,94.71,95,94.605,94.929,0.192,+0.20%,14982,52820
DXZ18,2018-10-02,94.92,95.39,94.895,95.14,0.211,+0.22%,26722,53364
DXZ18,2018-10-03,95.115,95.745,94.885,95.406,0.266,+0.28%,21612,54186
DXZ18,2018-10-04,95.715,95.78,95.19,95.412,0.006,+0.01%,25348,53700
DXZ18,2018-10-05,95.41,95.625,95.175,95.305,-0.107,-0.11%,23144,55432
DXZ18,2018-10-08,95.3,95.705,95.26,95.436,0.131,+0.14%,12206,56115
DXZ18,2018-10-09,95.425,95.84,95.31,95.346,-0.09,-0.09%,21828,58150
DXZ18,2018-10-10,95.305,95.47,95.05,95.177,-0.169,-0.18%,20299,59356
DXZ18,2018-10-11,95.12,95.125,94.665,94.706,-0.471,-0.49%,29494,55243
DXZ18,2018-10-12,94.715,95.055,94.64,94.911,0.205,+0.22%,16594,54804
DXZ18,2018-10-15,95.005,95.06,94.635,94.754,-0.157,-0.17%,13845,55140
DXZ18,2018-10-16,94.755,94.9,94.47,94.748,-0.006,-0.01%,15824,54917
DXZ18,2018-10-17,94.795,95.375,94.77,95.297,0.549,+0.58%,25285,56551
DXZ18,2018-10-18,95.365,95.735,95.21,95.638,0.341,+0.36%,23643,57244
DXZ18,2018-10-19,95.695,95.83,95.275,95.443,-0.195,-0.20%,26688,57297
DXZ18,2018-10-22,95.385,95.84,95.205,95.749,0.306,+0.32%,16970,58013
DXZ18,2018-10-23,95.775,95.92,95.545,95.713,-0.036,-0.04%,22979,59274
DXZ18,2018-10-24,95.71,96.305,95.665,96.182,0.469,+0.49%,28618,57619
DXZ18,2018-10-25,96.12,96.5,95.975,96.455,0.273,+0.28%,28551,60487
DXZ18,2018-10-26,96.35,96.62,96.05,96.128,-0.327,-0.34%,28776,59120
DXZ18,2018-10-29,96.225,96.475,96.115,96.35,0.222,+0.23%,24492,59447
DXZ18,2018-10-30,96.44,96.805,96.395,96.791,0.441,+0.46%,16695,60318
DXZ18,2018-10-31,96.78,96.98,96.655,96.901,0.11,+0.11%,22955,60533
DXZ18,2018-11-01,96.885,96.91,96,96.081,-0.82,-0.85%,30118,59546
DXZ18,2018-11-02,96.13,96.405,95.795,96.343,0.262,+0.27%,31780,58390
DXZ18,2018-11-05,96.275,96.51,96.045,96.083,-0.26,-0.27%,16985,58344
DXZ18,2018-11-06,96.115,96.255,95.95,96.117,0.034,+0.04%,14240,57888
DXZ18,2018-11-07,95.765,96.285,95.485,95.807,-0.31,-0.32%,34366,58226
DXZ18,2018-11-08,95.995,96.58,95.895,96.55,0.743,+0.78%,18066,58180
DXZ18,2018-11-09,96.475,96.85,96.455,96.734,0.184,+0.19%,16188,58058
DXZ18,2018-11-12,96.875,97.53,96.8,97.382,0.648,+0.67%,21465,58658
DXZ18,2018-11-13,97.43,97.505,96.91,97.144,-0.238,-0.24%,24430,58329
DXZ18,2018-11-14,96.91,97.26,96.585,96.659,-0.485,-0.50%,38030,57360
DXZ18,2018-11-15,96.83,97.245,96.625,96.791,0.132,+0.14%,36391,57609
DXZ18,2018-11-16,96.89,96.92,96.26,96.333,-0.458,-0.47%,24155,57581
DXZ18,2018-11-19,96.275,96.435,95.985,96.066,-0.267,-0.28%,15970,57328
DXZ18,2018-11-20,96.095,96.77,95.93,96.716,0.65,+0.68%,19552,57264
DXZ18,2018-11-21,96.725,96.755,96.36,96.585,-0.131,-0.14%,23740,57106
DXZ18,2018-11-22,96.595,96.615,96.205,96.585,0,0.00%,10456,57413
DXZ18,2018-11-23,96.4,96.865,96.295,96.825,0.24,+0.25%,13905,57459
DXZ18,2018-11-26,96.805,97.005,96.56,96.979,0.154,+0.16%,11460,57421
DXZ18,2018-11-27,96.93,97.41,96.88,97.28,0.301,+0.31%,19563,57063
DXZ18,2018-11-28,97.31,97.455,96.58,96.681,-0.599,-0.62%,30365,58282
DXZ18,2018-11-29,96.78,96.93,96.545,96.699,0.018,+0.02%,19555,56748
DXZ18,2018-11-30,96.705,97.24,96.635,97.196,0.497,+0.51%,18360,57635
DXZ18,2018-12-03,97.055,97.085,96.64,96.969,-0.227,-0.23%,16498,56599
DXZ18,2018-12-04,96.89,97.07,96.3,96.902,-0.067,-0.07%,26888,56729
DXZ18,2018-12-05,96.94,97.155,96.755,97.01,0.108,+0.11%,12921,57495
DXZ18,2018-12-06,96.94,97.175,96.495,96.764,-0.246,-0.25%,26285,58157
DXZ18,2018-12-07,96.755,96.89,96.465,96.476,-0.288,-0.30%,22360,58518
DXZ18,2018-12-10,96.7,97.21,96.325,97.183,0.707,+0.73%,55766,60850
DXZ18,2018-12-11,97.14,97.52,96.83,97.358,0.175,+0.18%,44087,64006
DXZ18,2018-12-12,97.36,97.47,96.855,97.018,-0.34,-0.35%,55509,68632
DXH19,2018-12-13,96.555,96.775,96.345,96.541,-0.477,-0.49%,45682,72781
DXH19,2018-12-14,96.56,97.195,96.555,96.91,0.369,+0.38%,34199,73305
DXH19,2018-12-17,96.89,96.94,96.505,96.55,-0.36,-0.37%,12715,51538
DXH19,2018-12-18,96.605,96.645,96.155,96.57,0.02,+0.02%,13590,50790
DXH19,2018-12-19,96.39,96.565,95.995,96.484,-0.086,-0.09%,20186,50214
DXH19,2018-12-20,96.455,96.515,95.63,95.728,-0.756,-0.78%,31603,50792
DXH19,2018-12-21,95.875,96.56,95.73,96.455,0.727,+0.76%,20341,49894
DXH19,2018-12-24,96.44,96.44,95.87,96.007,-0.448,-0.46%,13963,50245
DXH19,2018-12-26,96.1,96.65,96.02,96.568,0.561,+0.58%,15724,49757
DXH19,2018-12-27,96.46,96.495,95.935,96.001,-0.567,-0.59%,20679,50667
DXH19,2018-12-28,96.02,96.05,95.74,95.965,-0.036,-0.04%,14193,50833
DXH19,2018-12-31,95.965,96.07,95.585,95.735,-0.23,-0.24%,16681,52699
DXH19,2019-01-02,95.69,96.56,95.375,96.423,0.688,+0.72%,32338,52606
DXH19,2019-01-03,96.35,96.37,95.775,95.878,-0.545,-0.57%,31689,56256
DXH19,2019-01-04,95.795,96.2,95.615,95.75,-0.128,-0.13%,29093,58583
DXH19,2019-01-07,95.705,95.73,95.195,95.228,-0.522,-0.55%,23484,62544
DXH19,2019-01-08,95.285,95.615,95.28,95.479,0.251,+0.26%,17259,60955
DXH19,2019-01-09,95.395,95.515,94.635,94.79,-0.689,-0.72%,29158,64313
DXH19,2019-01-10,94.73,95.215,94.635,95.12,0.33,+0.35%,22401,64932
DXH19,2019-01-11,95.07,95.365,94.78,95.266,0.146,+0.15%,21276,64556
DXH19,2019-01-14,95.225,95.325,95.08,95.207,-0.059,-0.06%,16380,63522
DXH19,2019-01-15,95.155,95.895,95.07,95.675,0.468,+0.49%,28909,61790
DXH19,2019-01-16,95.55,95.795,95.48,95.677,0.002,0.00%,14477,60999
DXH19,2019-01-17,95.71,95.925,95.625,95.713,0.036,+0.04%,17679,61112
DXH19,2019-01-18,95.72,96.05,95.665,95.993,0.28,+0.29%,15955,60052
DXH19,2019-01-21,96,96.1,95.86,95.993,0,0.00%,4918,60157
DXH19,2019-01-22,96.005,96.15,95.87,95.959,-0.034,-0.04%,10707,59999
DXH19,2019-01-23,95.96,96.045,95.705,95.772,-0.187,-0.19%,15836,60468
DXH19,2019-01-24,95.74,96.375,95.715,96.297,0.525,+0.55%,34201,58653
DXH19,2019-01-25,96.2,96.235,95.4,95.465,-0.832,-0.86%,30906,62957
DXH19,2019-01-28,95.45,95.595,95.315,95.424,-0.041,-0.04%,11975,62127
DXH19,2019-01-29,95.435,95.56,95.305,95.516,0.092,+0.10%,14938,60968
DXH19,2019-01-30,95.485,95.69,94.945,95.031,-0.485,-0.51%,22762,62276
DXH19,2019-01-31,95.075,95.345,94.875,95.304,0.273,+0.29%,23748,60483
DXH19,2019-02-01,95.29,95.4,95.11,95.3,-0.004,0.00%,15889,60366
DXH19,2019-02-04,95.31,95.655,95.305,95.57,0.27,+0.28%,11936,60960
DXH19,2019-02-05,95.585,95.865,95.54,95.817,0.247,+0.26%,18540,57842
DXH19,2019-02-06,95.82,96.185,95.785,96.152,0.335,+0.35%,13956,56705
DXH19,2019-02-07,96.155,96.455,96.155,96.289,0.137,+0.14%,15726,57089
DXH19,2019-02-08,96.335,96.49,96.235,96.416,0.127,+0.13%,12542,56880
DXH19,2019-02-11,96.43,96.915,96.41,96.857,0.441,+0.46%,17841,56966
DXH19,2019-02-12,96.87,97,96.445,96.503,-0.354,-0.37%,18698,56543
DXH19,2019-02-13,96.53,96.995,96.44,96.938,0.435,+0.45%,18413,57204
DXH19,2019-02-14,97,97.12,96.77,96.805,-0.133,-0.14%,24300,59206
DXH19,2019-02-15,96.87,97.23,96.66,96.74,-0.065,-0.07%,18593,58834
DXH19,2019-02-18,96.77,96.77,96.485,96.74,0,0.00%,7399,58755
DXH19,2019-02-19,96.665,96.93,96.25,96.349,-0.391,-0.40%,21711,59109
DXH19,2019-02-20,96.335,96.495,96.12,96.294,-0.055,-0.06%,19200,58887
DXH19,2019-02-21,96.355,96.54,96.21,96.463,0.169,+0.18%,18595,58475
DXH19,2019-02-22,96.465,96.65,96.28,96.367,-0.096,-0.10%,15985,60149
DXH19,2019-02-25,96.38,96.47,96.18,96.271,-0.096,-0.10%,15285,62005
DXH19,2019-02-26,96.255,96.345,95.81,95.865,-0.406,-0.42%,19391,64599
DXH19,2019-02-27,95.915,96.07,95.755,96.038,0.173,+0.18%,14414,63518
DXH19,2019-02-28,96.005,96.195,95.715,96.043,0.005,+0.01%,22525,60974
DXH19,2019-03-01,96.165,96.475,95.96,96.45,0.407,+0.42%,31728,58806
DXH19,2019-03-04,96.295,96.745,96.255,96.61,0.16,+0.17%,16948,54971
DXH19,2019-03-05,96.615,96.95,96.585,96.795,0.185,+0.19%,15596,54897
DXH19,2019-03-06,96.83,96.94,96.705,96.799,0.004,0.00%,33671,56224
DXH19,2019-03-07,96.785,97.665,96.765,97.628,0.829,+0.86%,33671,58713
